1992;Les Mayens-de-Sion;7.4006709176;46.198604265;
1996;Beuson (Nendaz);7.3517900837;46.1737921018;
1996;Basse-Nendaz;7.3178673791;46.2018053299;
1997;Haute-Nendaz;7.3095357519;46.1834860191;
1994;Aproz (Nendaz);7.2949818408;46.2013305557;
1963;Vétroz;7.2949818408;46.2013305557;
1983;Evolène;7.4689690168;46.1449282622;
2017;Boudry;6.8286042265;46.9421646347;
2036;Cormondrèche;6.8631865926;46.9828743569;
2042;Valangin;6.8994532148;47.0046588371;
2043;Boudevilliers;6.8829527025;47.0159481723;
2053;Cernier;6.9139602226;47.0486985231;
2057;Villiers;7.0051369629;47.0844528041;
2058;Le Pâquier NE;7.0072616715;47.1034131976;
2067;Chaumont;6.9642737151;47.0280316446;
2068;Hauterive NE;7.0022877817;46.98672063;
3238;Gals;7.0514825588;47.0214043594;
2318;Brot-Plamboz;6.7014558906;46.9632814609;
2113;Boveresse;6.6118519281;46.9175805553;
2123;St-Sulpice NE;6.571952297;46.9176927566;
2019;Chambrelien;6.8033637673;46.9638619101;
2300;La Chaux-de-Fonds;6.7974482387;47.1292085167;
2338;Les Emibois;6.9713787734;47.2367928714;
2316;Les Ponts-de-Martel;6.668140832;46.9762066607;
2325;Les Planchettes;6.7925161393;47.1268844448;
2406;La Châtagne;6.6215745497;46.9590710236;
2414;Le Cerneux-Péquignot;6.7098347827;47.0249659673;
2504;Biel/Bienne;7.2905119237;47.1394224522;
2515;Prêles;7.1356386073;47.1118996769;
2518;Nods;7.0920682265;47.0962413418;
2533;Evilard;7.227463171;47.1538415021;
2535;Frinvillier;7.2545613965;47.1699120418;
2542;Pieterlen;7.327564056;47.1645969625;
2543;Lengnau BE;7.3825266387;47.1614671518;
2562;Port;7.2680170115;47.1067412685;
2564;Bellmund;7.2272159772;47.0915365099;
2565;Jens;7.2841510393;47.0942528453;
2576;Lüscherz;7.1806349387;47.0367009821;
2577;Siselen BE;7.2124390083;47.0291117999;
3237;Brüttelen;7.1474487331;47.0072761652;
2604;La Heutte;7.229141238;47.1750316502;
2608;Montagne-de-Courtelary;7.1169655814;47.1499056344;
2610;Mont-Soleil;6.9297312069;47.1400961711;
2612;Cormoret;7.0600591147;47.1745743994;
2710;Tavannes;7.2252709999;47.2078289619;
2720;Tramelan;7.1533065616;47.236817929;
2723;Mont-Tramelan;7.0472452004;47.2129626542;
2350;Saignelégier;6.9715208242;47.2522623874;
2732;Loveresse;7.2499144307;47.2159975063;
2740;Moutier;7.3482041317;47.3056734723;
2745;Grandval;7.434882651;47.2597460253;
2747;Corcelles BE;7.4946766916;47.2882289355;
2805;Soyhières;7.3621862965;47.3894772178;
2807;Pleigne;7.2942942003;47.393215696;
2807;Lucelle;7.2458388157;47.4237813582;
2822;Courroux;7.4004268835;47.3465724141;
2826;Corban;7.4874097725;47.3358132501;
2828;Montsevelier;7.4874196902;47.3696855199;
2852;Courtételle;7.335188963;47.3061662684;
2853;Courfaivre;7.2555752512;47.3164593508;
2863;Undervelier;7.2571163495;47.2908469894;
2902;Fontenais;7.0938200148;47.4101304306;
2914;Damvant;6.8837741396;47.3656687169;
2916;Fahy;6.9643093168;47.4055137182;
2925;Buix;7.0369376845;47.4975097845;
2932;Coeuve;7.1228515093;47.4450553232;
2943;Vendlincourt;7.1525260896;47.439207054;
2952;Cornol;7.1871180971;47.3894593362;
2954;Asuel;7.2253224528;47.405988264;
3004;Bern;7.4661395582;46.9719264833;
3006;Bern;7.4748930281;46.9673171791;
3007;Bern;7.428533766;46.9476438928;
3012;Bern;7.4085407979;46.9598163373;
3013;Bern;7.4449928022;46.9603812041;
3036;Detligen;7.2858489458;46.9715724612;
3037;Herrenschwanden;7.4082920274;46.9686855299;
3038;Kirchlindach;7.4396029368;47.0077453035;
